candidate_key,paper_id,bridge_extraction_id,bridge_policy_run_id,chunk_id,section,document_id,concept_id,concept_type,in_relation_calibration,automatic_status,raw_retention_lane,raw_pattern_subject,raw_pattern_relation,raw_pattern_object,effective_pattern_subject,effective_pattern_relation,effective_pattern_object,relation_strength,pattern_support_mode,evidence_scope,label,source_phrase,supporting_phrases_json,subject_evidence_phrase,relation_evidence_phrase,object_evidence_phrase,comparison_items_json,qualifiers_json,anchor_ids_json,anchor_relations_json,evidence_pointers_json,evidence_pointer_count,rejection_reason_codes_json,rejection_reason_details_json,repair_rule_ids_json,manual_decision,manual_pattern_subject,manual_pattern_relation,manual_pattern_object,manual_anchor_correct,manual_reason,manual_confidence,manual_notes,reviewer,reviewed_at
c4e9896ac8d1c5db7272,Kiwook_1,b68eca2bd9b812d0,6043a1adf9014787,Kiwook_1:main:e4d1f78d21d5eeeda86c,[main] whole document,main,concept_ru_loading_varies_with_pt_loading,RelationPattern,True,REJECTED,accepted_pattern,Ru loading,VARIES_WITH,Pt loading,Ru loading,VARIES_WITH,Pt loading,correlational,explicit_single_span,paper_result,Ru loading–Pt loading correlation,"Upon deposition of Ru on these three samples with different Pt loading at 270 °C, the Ru loadings was systematically reduced from 0.31% to 0.23 and 0.14 wt% (Fig. [2g](#page-3-0)).","[""Upon deposition of Ru on these three samples with different Pt loading at 270 °C, the Ru loadings was systematically reduced from 0.31% to 0.23 and 0.14 wt% (Fig. [2g](#page-3-0)).""]",the Ru loadings was systematically reduced,systematically reduced,samples with different Pt loading,[],"[{""key"": ""deposition_condition"", ""value"": ""Ru deposited at 270 °C""}, {""key"": ""support"", ""value"": ""NCNT""}]","[""obs_selective_ru_deposition""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [""Kiwook_1:main:asset:0a647cc4cd7744b8""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""Fig. 2g"", ""page_id"": 3}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support VARIES_WITH."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
39bf115629a5d537bcc8,Kiwook_1,b68eca2bd9b812d0,6043a1adf9014787,Kiwook_1:main:f700ac333565d204c1fb,[main] whole document,main,bridge_electronic_structure_modulation_her_activity,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,electronic-structure modulation,PROMOTES,hydrogen evolution activity,electronic-structure modulation,PROMOTES,hydrogen evolution activity,causal_interpretive,explicit_single_span,author_interpretation,electronic-structure modulation–HER activity enhancement relation,"First principle calculations reveal that the Pt-Ru dimer generates a synergy effect by modulating the electronic structure, which results in the enhanced hydrogen evolution activity.","[""First principle calculations reveal that the Pt-Ru dimer generates a synergy effect by modulating the electronic structure, which results in the enhanced hydrogen evolution activity.""]",modulating the electronic structure,which results in,enhanced hydrogen evolution activity,[],"[{""key"": ""reaction"", ""value"": ""hydrogen evolution reaction""}, {""key"": ""architecture"", ""value"": ""dual-metal dimer""}]","[""mech_pt_ru_synergy""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 9}]",1,[],[],[],,,,,,,,,,
f476d8f67c0a3c659caa,Kiwook_1,b68eca2bd9b812d0,6043a1adf9014787,Kiwook_1:main:f87df6adc7ad1e0676e2,[main] whole document,main,pattern_heteronuclear_vs_homonuclear_adsorption,RelationPattern,True,REJECTED,accepted_pattern,Pt–Ru dimer hydrogen adsorption behavior,CONTRASTS_WITH,Pt–Pt dimer hydrogen adsorption behavior,Pt–Ru dimer hydrogen adsorption behavior,CONTRASTS_WITH,Pt–Pt dimer hydrogen adsorption behavior,descriptive,explicit_single_span,paper_result,heteronuclear-dimer adsorption behavior contrast,"Meanwhile, the calculated ΔGH of Pt–Pt dimer is about −0.14 eV (Supplementary Fig. 18), which is quite close to that the bulk one, inferior to that of Pt–Ru as well.","[""Meanwhile, the calculated ΔGH of Pt–Pt dimer is about −0.14 eV (Supplementary Fig. 18), which is quite close to that the bulk one, inferior to that of Pt–Ru as well.""]",Pt–Ru,inferior to,Pt–Pt dimer,[],"[{""key"": ""reaction_context"", ""value"": ""hydrogen evolution reaction""}]","[""obs_pt_ru_adsorption""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [""Kiwook_1:main:asset:ab7273bc12242b48""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""hydrogen adsorption calculation discussion"", ""page_id"": 6}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support CONTRASTS_WITH."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
bc162bef24dc6ec858d9,Kiwook_1,b68eca2bd9b812d0,6043a1adf9014787,Kiwook_1:main:f87df6adc7ad1e0676e2,[main] whole document,main,frontier_ru_high_coverage_detachment,Phenomenon,False,KEPT_FRONTIER,paper_local_frontier,,,,,,,,,author_interpretation,high-coverage Ru-site hydrogen detachment,"The Ru atom exhibits the low ΔGH of 0.01 eV through the pathway of Pt (3H)Ru(3H) → Pt(3H)Ru(2H), which clearly indicates that the hydrogen atom becomes easy to detach from Ru when the maximum coverage of 6H is reached.",[],,,,[],[],"[""mech_h_detachment_ru""]","[""INVOLVES_PHENOMENON""]","[{""asset_ids"": [""Kiwook_1:main:asset:ab7273bc12242b48""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""Fig. 5 hydrogen adsorption pathway"", ""page_id"": 6}]",1,[],[],[],,,,,,,,,,
72a86163fc1af4c4891c,Kiwook_1,b68eca2bd9b812d0,6043a1adf9014787,Kiwook_1:si1:5c4d7e51f8d85dbc3136,Supplementary Fig 1,si1,bp_mass_activity_catalyst_architecture,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,HER mass activity,VARIES_WITH,catalyst architecture,HER mass activity,VARIES_WITH,catalyst architecture,correlational,derived_multi_span,paper_result,HER mass activity varies with catalyst architecture,| Catalyst Pt-Ru dimer | Overpotential /mV 50 | Mass activity / A mg -1 23.1 | Supplementary References Our work |,"[""| Catalyst Pt-Ru dimer | Overpotential /mV 50 | Mass activity / A mg -1 23.1 | Supplementary References Our work |"", ""| ALD50Pt/NGNs         | 50                   | 10.1                         | 1                                 |"", ""| Pt SASs/AG           | 50                   | 22.4                         | 9                                 |""]",,,,"[{""object_value"": ""dual-atom catalyst architecture"", ""source_phrase"": ""| Catalyst Pt-Ru dimer | Overpotential /mV 50 | Mass activity / A mg -1 23.1 | Supplementary References Our work |"", ""subject_value"": ""Pt-Ru dimer""}, {""object_value"": ""ALD50Pt/NGNs architecture"", ""source_phrase"": ""| ALD50Pt/NGNs         | 50                   | 10.1                         | 1                                 |"", ""subject_value"": ""10.1 A mg -1""}, {""object_value"": ""Pt SASs/AG architecture"", ""source_phrase"": ""| Pt SASs/AG           | 50                   | 22.4                         | 9                                 |"", ""subject_value"": ""22.4 A mg -1""}]","[{""key"": ""reaction"", ""value"": ""hydrogen evolution reaction""}, {""key"": ""comparison_condition"", ""value"": ""overpotential of 50 mV""}]","[""exp_her_performance_comparison""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""si1"", ""document_role"": ""supporting_information"", ""locator_text"": ""HER performance comparison table"", ""page_id"": null}]",1,[],[],[],,,,,,,,,,
d166d1c4eaae0f4ccacb,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:0810ee1ff1fe164ae47d,[main] whole document,main,bridge_coordination_robustness_stability,RelationPattern,True,REJECTED,accepted_pattern,robust coordination configuration with strong metal–oxygen bonds,PROMOTES,physicochemical stability,robust coordination configuration with strong metal–oxygen bonds,PROMOTES,physicochemical stability,causal_interpretive,explicit_single_span,author_interpretation,robust coordination configuration–stability promotion,"The excellent physicochemical stability can be attributed to the robust W—O—Mo—O—C configuration with strong W—O and Mo—O bonds inherited from the W- and Mo-based POMs, respectively.","[""The excellent physicochemical stability can be attributed to the robust W—O—Mo—O—C configuration with strong W—O and Mo—O bonds inherited from the W- and Mo-based POMs, respectively.""]",robust W—O—Mo—O—C configuration with strong W—O and Mo—O bonds,can be attributed to,excellent physicochemical stability,[],"[{""key"": ""support_context"", ""value"": ""carbon-supported heteronuclear dual-atom catalyst""}, {""key"": ""bonding_context"", ""value"": ""strong metal–oxygen bonds""}]","[""mech_w1mo1_robust_configuration""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 7}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support PROMOTES."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
8026b15b26bb57e48c60,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:08a716408520c82065ee,[main] whole document,main,concept_ov_surface_area_correlation,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,oxygen-vacancy concentration,CORRELATES_WITH,specific surface area,oxygen-vacancy concentration,CORRELATES_WITH,specific surface area,correlational,explicit_single_span,author_interpretation,oxygen-vacancy–surface-area correlation,the concentration of O<sub>v</sub> may be positively correlated with the specific surface area.,"[""the concentration of O<sub>v</sub> may be positively correlated with the specific surface area.""]",the concentration of O<sub>v</sub>,may be positively correlated with,the specific surface area,[],[],"[""obs_ov_concentration""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [""Kiwook_2:main:asset:5e6f032db86f1d97""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""Fig. 3 compositional characterization"", ""page_id"": 4}]",1,[],[],[],,,,,,,,,,
9cf9738520328ecff16c,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:0a0184c71b09a6010f80,[main] whole document,main,bridge_WMo_ratio_electronic_modulation,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,W/Mo ratio,MODULATES,local electronic structure of heterodimers,W/Mo ratio,MODULATES,local electronic structure of heterodimers,causal_interpretive,explicit_single_span,author_interpretation,metal-ratio-dependent local electronic-structure modulation,"As a result, the local electronic structure of W-Mo heterodimers can be effectively modulated via adjusting the ratio of W/Mo.","[""As a result, the local electronic structure of W-Mo heterodimers can be effectively modulated via adjusting the ratio of W/Mo.""]",ratio of W/Mo,can be effectively modulated via,the local electronic structure of W-Mo heterodimers,[],"[{""key"": ""system_context"", ""value"": ""W-Mo heterodimers""}, {""key"": ""evidence_context"", ""value"": ""metal-ratio-dependent electron transfer""}]","[""mech_WMo_electronic_modulation""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [""Kiwook_2:main:asset:5e6f032db86f1d97""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 4}]",1,[],[],[],,,,,,,,,,
a48f91dd1bb22a41a045,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:0a1a15b81240ecfab3f8,[main] whole document,main,bp_delocalized_configuration_her_kinetics,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,electron-delocalized coordination configuration,PROMOTES,HER reaction kinetics,electron-delocalized coordination configuration,PROMOTES,HER reaction kinetics,causal_interpretive,explicit_single_span,author_interpretation,electron-delocalized coordination configuration–HER kinetics relationship,"As a result, the distinctive W—O—Mo—O—C configuration with delocalized electrons ensures the optimal  $\Delta G_H$  and enhances reaction kinetics, thereby improving the HER activity in pH-universal electrolyte.","[""As a result, the distinctive W—O—Mo—O—C configuration with delocalized electrons ensures the optimal  $\\Delta G_H$  and enhances reaction kinetics, thereby improving the HER activity in pH-universal electrolyte.""]",the distinctive W—O—Mo—O—C configuration with delocalized electrons,enhances reaction kinetics,reaction kinetics,[],"[{""key"": ""electrolyte"", ""value"": ""pH-universal electrolyte""}]","[""mech_w1mo1_kinetics""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [""Kiwook_2:main:asset:77c20a59c0234b29""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 10}]",1,[],[],[],,,,,,,,,,
106753a01b576d523525,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:0a1a15b81240ecfab3f8,[main] whole document,main,bp_antibonding_state_hydrogen_interaction,RelationPattern,True,REJECTED,accepted_pattern,antibonding-state energy,CORRELATES_WITH,hydrogen interaction strength,antibonding-state energy,CORRELATES_WITH,hydrogen interaction strength,correlational,explicit_single_span,author_interpretation,antibonding-state energy–hydrogen interaction correlation,"The antibonding states of Mo<sub>2</sub>-NG system (1.67 eV) move to higher energy level compared to W<sub>1</sub>Mo<sub>1</sub>-NG system (0.50 eV), indicating strong interaction with hydrogen (40), which corresponds to the excessive adsorption strength of Mo<sub>2</sub>-NG ( $\Delta G_H = -3.172$  eV).","[""The antibonding states of Mo<sub>2</sub>-NG system (1.67 eV) move to higher energy level compared to W<sub>1</sub>Mo<sub>1</sub>-NG system (0.50 eV), indicating strong interaction with hydrogen (40), which corresponds to the excessive adsorption strength of Mo<sub>2</sub>-NG ( $\\Delta G_H = -3.172$  eV).""]",The antibonding states of Mo<sub>2</sub>-NG system (1.67 eV) move to higher energy level compared to W<sub>1</sub>Mo<sub>1</sub>-NG system (0.50 eV),indicating strong interaction with hydrogen,strong interaction with hydrogen,[],"[{""key"": ""adsorption_regime"", ""value"": ""excessive hydrogen adsorption""}]","[""mech_pcohp_hydrogen_interaction""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [""Kiwook_2:main:asset:77c20a59c0234b29""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 10}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support CORRELATES_WITH."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
9c2bcf69ef7ea9557855,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:0a1a15b81240ecfab3f8,[main] whole document,main,fl_electron_cloud_redistribution_delocalization,ElectronicEffect,False,KEPT_FRONTIER,paper_local_frontier,,,,,,,,,author_interpretation,electron-cloud redistribution and delocalization,"In W<sub>1</sub>Mo<sub>1</sub>-NG system, the overlap of the electron clouds between W site and O site deforms the electron cloud of Mo site, and vice versa, which could cause distortion of the structure and electron redistribution, resulting in the electron delocalization of the W—O—Mo—O—C configuration (39).",[],,,,[],[],"[""mech_w1mo1_delocalization""]","[""INVOLVES_PHENOMENON""]","[{""asset_ids"": [""Kiwook_2:main:asset:77c20a59c0234b29""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 10}]",1,[],[],[],,,,,,,,,,
6f4bde8cf53b5b8bc46e,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:1a06d735c8916f9ec5c6,[main] whole document,main,concept_high_oxidation_state_assignment,ElectronicEffect,False,KEPT_FRONTIER,paper_local_frontier,,,,,,,,,paper_result,high-oxidation-state assignment from core-level XPS,"The Mo 3d XPS of  $W_1Mo_1$ -NG shows two peaks at 235.6 and 232.4 eV (Fig. 3E), corresponding to Mo  $3d_{3/2}$  and Mo  $3d_{5/2}$  core energy levels, respectively, validating the presence of Mo(VI) (20).",[],,,,[],[],"[""meas_mo_oxidation_state""]","[""INVOLVES_PHENOMENON""]","[{""asset_ids"": [""Kiwook_2:main:asset:5e6f032db86f1d97""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""XPS characterization"", ""page_id"": 4}]",1,[],[],[],,,,,,,,,,
4bec9410eafb8e0b4b9e,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:1bf7a29b636a6bb5c4e8,[main] whole document,main,concept_electron_delocalization_promotes_her_activity,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,electron delocalization in an O-bridged dual-atom coordination configuration,PROMOTES,intrinsic HER activity,electron delocalization in an O-bridged dual-atom coordination configuration,PROMOTES,intrinsic HER activity,causal_interpretive,explicit_single_span,author_interpretation,electron-delocalization–HER-activity promotion,"The electron delocalization of W—O—Mo—O—C configuration provides optimal adsorption strength of H and boosts the HER kinetics, thereby notably promoting the intrinsic activity.","[""The electron delocalization of W—O—Mo—O—C configuration provides optimal adsorption strength of H and boosts the HER kinetics, thereby notably promoting the intrinsic activity.""]",The electron delocalization of W—O—Mo—O—C configuration,thereby notably promoting,the intrinsic activity,[],"[{""key"": ""reaction"", ""value"": ""hydrogen evolution reaction""}, {""key"": ""adsorbate"", ""value"": ""H""}]","[""motif_w_o_mo_o_c""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": null}]",1,[],[],[],,,,,,,,,,
fff9cd58fde23b991a31,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:2566cdb18384f4d652fa,[main] whole document,main,bridge_electron_delocalization_h_adsorption,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,electron delocalization in an oxygen-coordinated heteronuclear dual-atom site,PROMOTES,favorable hydrogen adsorption behavior,electron delocalization in an oxygen-coordinated heteronuclear dual-atom site,PROMOTES,favorable hydrogen adsorption behavior,causal_interpretive,explicit_single_span,author_interpretation,electron-delocalization–hydrogen-adsorption enhancement,"The electron delocalization of O-coordinated W-Mo heterodimer results in a favorable adsorption behavior of H and improved HER kinetics, ultimately enhancing the intrinsic activity.","[""The electron delocalization of O-coordinated W-Mo heterodimer results in a favorable adsorption behavior of H and improved HER kinetics, ultimately enhancing the intrinsic activity.""]",electron delocalization of O-coordinated W-Mo heterodimer,results in,a favorable adsorption behavior of H,[],"[{""key"": ""reaction"", ""value"": ""hydrogen evolution reaction""}, {""key"": ""coordination_environment"", ""value"": ""O-coordinated heteronuclear dual-atom site""}]","[""cat_w1mo1_ng""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""W1Mo1-NG DAC"", ""page_id"": null}]",1,[],[],[],,,,,,,,,,
736f50dddd7a9d76fffb,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:292432fc851f84456040,[main] whole document,main,concept_surface_recombination_rate_limitation,DynamicState,False,KEPT_FRONTIER,paper_local_frontier,,,,,,,,,author_interpretation,Volmer–Tafel surface-recombination rate limitation,reflecting that W1Mo1- NG has highest HER kinetic process through the Volmer-Tafel mechanism and the surface recombination step is the rate-limiting step,[],,,,[],[],"[""mech_volmer_tafel""]","[""EXHIBITS_DYNAMIC_STATE""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 7}]",1,[],[],[],,,,,,,,,,
6fb46eaedba84e24b962,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:3a476d4627a0350a8b17,[main] whole document,main,bp_structural_asymmetry_suppresses_aggregation,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,support–precursor structural asymmetry,SUPPRESSES,precursor aggregation into block materials,support–precursor structural asymmetry,SUPPRESSES,precursor aggregation into block materials,causal_interpretive,explicit_single_span,author_interpretation,support structural asymmetry–precursor aggregation suppression,"The successful synthesis of  $\text{W}_1\text{Mo}_1\text{-NG DAC}$  is contributed to the structural asymmetry between the protonated p-RGO sheets and metal precursors in mild acidic solution, in which protonated p-RGO sheets working as counterion inhibit  $\text{WO}_4^{2-}$  and  $\text{MoO}_4^{2-}$  fragments aggregating into block materials (19).","[""The successful synthesis of  $\\text{W}_1\\text{Mo}_1\\text{-NG DAC}$  is contributed to the structural asymmetry between the protonated p-RGO sheets and metal precursors in mild acidic solution, in which protonated p-RGO sheets working as counterion inhibit  $\\text{WO}_4^{2-}$  and  $\\text{MoO}_4^{2-}$  fragments aggregating into block materials (19).""]",the structural asymmetry between the protonated p-RGO sheets and metal precursors,inhibit,$\text{WO}_4^{2-}$  and  $\text{MoO}_4^{2-}$  fragments aggregating into block materials,[],"[{""key"": ""solution_condition"", ""value"": ""mild acidic solution""}, {""key"": ""support_state"", ""value"": ""protonated p-RGO sheets""}]","[""mech_anti_aggregation""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": null}]",1,[],[],[],,,,,,,,,,
64cdd99a6cdb21f48d6e,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:3a476d4627a0350a8b17,[main] whole document,main,bp_pom_strategy_extensibility,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,general synthetic strategy of heteronuclear DAC,SUGGESTS_DESIGN_RULE,extension to other POM systems for atomically dispersed catalyst development,general synthetic strategy of heteronuclear DAC,SUGGESTS_DESIGN_RULE,extension to other POM systems for atomically dispersed catalyst development,causal_interpretive,explicit_single_span,author_interpretation,POM self-assembly strategy–heteronuclear DAC design extensibility,"The general synthetic strategy of heteronuclear DAC can also be extended to other POM systems, such as vanadium, niobium, and tantalum, which provides an alternative way to develop atomically dispersed catalysts with higher complexity.","[""The general synthetic strategy of heteronuclear DAC can also be extended to other POM systems, such as vanadium, niobium, and tantalum, which provides an alternative way to develop atomically dispersed catalysts with higher complexity.""]",The general synthetic strategy of heteronuclear DAC,can also be extended,"other POM systems, such as vanadium, niobium, and tantalum, which provides an alternative way to develop atomically dispersed catalysts with higher complexity",[],"[{""key"": ""system_family"", ""value"": ""polyoxometalate systems""}]","[""synth_pom_selfassembly""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": null}]",1,[],[],[],,,,,,,,,,
61f875ef29bc969fb665,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:3a476d4627a0350a8b17,[main] whole document,main,fl_electrostatic_heterodimer_capture,InterfacialEffect,False,KEPT_FRONTIER,paper_local_frontier,,,,,,,,,author_interpretation,electrostatic capture of heterodimers by protonated support,"Because of the intensive coupling of negatively charged W-Mo dimer anions and positively charged protonated p-RGO sheets, the O-coordinated W-Mo heterodimers could be electrostatically attracted onto the p-RGO sheets without any additives.",[],,,,[],[],"[""support_p_rgo""]","[""DESCRIBES_INTERFACE""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": null}]",1,[],[],[],,,,,,,,,,
946f915fb9b30fcb6016,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:4085f8e181e8e2b4b7f8,[main] whole document,main,bp_1,RelationPattern,True,REJECTED,accepted_pattern,heteronuclear dual-atom architecture,CONTRASTS_WITH,homonuclear dual-atom architectures,heteronuclear dual-atom architecture,CONTRASTS_WITH,homonuclear dual-atom architectures,correlational,explicit_single_span,paper_result,heteronuclear-versus-homonuclear catalytic-performance contrast,The results indicate that heteronuclear  $\text{W}_1\text{Mo}_1\text{-NG}$  system delivers prominent catalytic hydrogen production capacity compared to homonuclear  $\text{Mo}_2\text{-NG}$  and  $\text{W}_2\text{-NG}$ .,"[""The results indicate that heteronuclear  $\\text{W}_1\\text{Mo}_1\\text{-NG}$  system delivers prominent catalytic hydrogen production capacity compared to homonuclear  $\\text{Mo}_2\\text{-NG}$  and  $\\text{W}_2\\text{-NG}$ .""]",heteronuclear  $\text{W}_1\text{Mo}_1\text{-NG}$  system,compared to,homonuclear  $\text{Mo}_2\text{-NG}$  and  $\text{W}_2\text{-NG}$,[],"[{""key"": ""reaction"", ""value"": ""hydrogen evolution""}, {""key"": ""electrolyte"", ""value"": ""acidic and alkaline""}]","[""obs_tof_comparison""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [""Kiwook_2:main:asset:82cf76eb4e1ace73""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""Fig. 5G"", ""page_id"": 7}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support CONTRASTS_WITH."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
9d55510429756fcf562e,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:4085f8e181e8e2b4b7f8,[main] whole document,main,bp_2,RelationPattern,True,REJECTED,accepted_pattern,distinctive dual-atom coordination configuration,MODULATES,electron transfer from catalyst surface to adsorbed species,distinctive dual-atom coordination configuration,MODULATES,electron transfer from catalyst surface to adsorbed species,causal_interpretive,explicit_single_span,author_interpretation,coordination-configuration modulation of interfacial electron transfer,"This superior catalytic performance is related to the distinctive W—O—Mo—O—C configuration, which provides a unique electronic structure and improves electrical conductivity, notably affecting on the electron transfer from the catalyst surface to adsorbed species (35).","[""This superior catalytic performance is related to the distinctive W—O—Mo—O—C configuration, which provides a unique electronic structure and improves electrical conductivity, notably affecting on the electron transfer from the catalyst surface to adsorbed species (35).""]",the distinctive W—O—Mo—O—C configuration,notably affecting on,the electron transfer from the catalyst surface to adsorbed species,[],"[{""key"": ""context"", ""value"": ""hydrogen evolution electrocatalysis""}]","[""mech_w1mo1_performance"", ""motif_w_o_mo_o_c""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 7}, {""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 7}]",2,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support MODULATES."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
6470ec47eea56d7bcbce,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:42fb715a6421357ffec3,[main] whole document,main,pattern_coordination_number_composition,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,second-shell W-O/N coordination number,VARIES_WITH,dual-atom composition,second-shell W-O/N coordination number,CONTRASTS_WITH,dual-atom composition,correlational,explicit_single_span,paper_result,second-shell coordination-number variation with dual-atom composition,"Note that the local coordination of Mo atom in  $Mo_2$ -NG resembles that of  $W_1Mo_1$ -NG, suggesting similar local environment around the Mo center, while for  $W_2$ -NG, the CN of the W—O/N path (second shell) is 2.3, which is higher than that of  $W_1Mo_1$ -NG (1.7).","[""Note that the local coordination of Mo atom in  $Mo_2$ -NG resembles that of  $W_1Mo_1$ -NG, suggesting similar local environment around the Mo center, while for  $W_2$ -NG, the CN of the W—O/N path (second shell) is 2.3, which is higher than that of  $W_1Mo_1$ -NG (1.7).""]",the CN of the W—O/N path (second shell),"is 2.3, which is higher than that of", $W_1Mo_1$ -NG,[],"[{""key"": ""coordination_shell"", ""value"": ""second shell""}, {""key"": ""support_family"", ""value"": ""nitrogen-doped graphene""}]","[""obs_w2_higher_cn""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [""Kiwook_2:main:asset:c3e3d577ccd22fa0""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 6}]",1,[],[],"[""PAIRWISE_COMPARISON_TO_CONTRAST""]",,,,,,,,,,
